ID,group,task,week,learnTime,time,item,acc,RT
AmPm420f,GC,PNT,2,PM,4,serval,0,NA
AmPm420f,GC,PNT,1,AM,4,trillium,1,2891.9
AmPm420f,GC,PNT,1,AM,4,woylie,0,NA
AmPm420f,GC,PNT,1,AM,4,zinnia,0,NA
AmPm74aa,GC,PNN,1,AM,4,agouti,1,1970.7
AmPm74aa,GC,PNN,2,PM,4,banyan,1,3573.6
AmPm74aa,GC,PNN,2,PM,4,baobab,1,2877
AmPm74aa,GC,PNN,1,AM,4,blenny,1,1020.4
AmPm74aa,GC,PNN,2,PM,4,caracal,0,NA
AmPm74aa,GC,PNN,2,PM,4,deglupta,1,1890.6
AmPm74aa,GC,PNN,1,AM,4,dingo,1,956.6
AmPm74aa,GC,PNN,1,AM,4,dorado,1,1077.1
AmPm74aa,GC,PNN,2,PM,4,drongo,0,NA
AmPm74aa,GC,PNN,2,PM,4,galah,0,NA
AmPm74aa,GC,PNN,2,PM,4,gelada,0,NA
AmPm74aa,GC,PNN,2,PM,4,hoopoe,1,802.7
AmPm74aa,GC,PNN,1,AM,4,komondor,1,2721.9
AmPm74aa,GC,PNN,2,PM,4,lesula,1,3439.9
AmPm74aa,GC,PNN,1,AM,4,lycaon,1,1970.7
AmPm74aa,GC,PNN,2,PM,4,mandrill,1,NA
AmPm74aa,GC,PNN,1,AM,4,marmot,1,NA
AmPm74aa,GC,PNN,2,PM,4,oncilla,1,3339
AmPm74aa,GC,PNN,1,AM,4,oranda,1,4966.8
AmPm74aa,GC,PNN,1,AM,4,protea,1,816.3
AmPm74aa,GC,PNN,2,PM,4,serval,0,NA
AmPm74aa,GC,PNN,1,AM,4,trillium,1,2618.5
AmPm74aa,GC,PNN,1,AM,4,woylie,0,NA
AmPm74aa,GC,PNN,1,AM,4,zinnia,1,4827.1
AmPm74aa,GC,PNT,1,AM,4,agouti,1,929.7
AmPm74aa,GC,PNT,2,PM,4,banyan,1,2074
AmPm74aa,GC,PNT,2,PM,4,baobab,1,1798.5
AmPm74aa,GC,PNT,1,AM,4,blenny,1,831.2
AmPm74aa,GC,PNT,2,PM,4,caracal,0,NA
AmPm74aa,GC,PNT,2,PM,4,deglupta,1,1605
AmPm74aa,GC,PNT,1,AM,4,dingo,1,929
AmPm74aa,GC,PNT,1,AM,4,dorado,1,893.8
AmPm74aa,GC,PNT,2,PM,4,drongo,0,NA
AmPm74aa,GC,PNT,2,PM,4,galah,0,NA
AmPm74aa,GC,PNT,2,PM,4,gelada,0,NA
AmPm74aa,GC,PNT,2,PM,4,hoopoe,1,843.3
AmPm74aa,GC,PNT,1,AM,4,komondor,1,1102
AmPm74aa,GC,PNT,2,PM,4,lesula,1,1587.3
AmPm74aa,GC,PNT,1,AM,4,lycaon,1,1206.3
AmPm74aa,GC,PNT,2,PM,4,mandrill,1,2569.4
AmPm74aa,GC,PNT,1,AM,4,marmot,1,931.1
AmPm74aa,GC,PNT,2,PM,4,oncilla,1,2746.6
AmPm74aa,GC,PNT,1,AM,4,oranda,1,1568.5
AmPm74aa,GC,PNT,1,AM,4,protea,1,1564.6
AmPm74aa,GC,PNT,2,PM,4,serval,0,NA
AmPm74aa,GC,PNT,1,AM,4,trillium,1,3487.7
AmPm74aa,GC,PNT,1,AM,4,woylie,1,2574.5
AmPm74aa,GC,PNT,1,AM,4,zinnia,1,1652.6
AmPm96bc,GC,PNN,1,AM,4,agouti,1,2297.8
AmPm96bc,GC,PNN,2,PM,4,baobab,1,2984.7
AmPm96bc,GC,PNN,1,AM,4,blenny,0,NA
AmPm96bc,GC,PNN,2,PM,4,caracal,0,NA
AmPm96bc,GC,PNN,2,PM,4,deglupta,0,NA
AmPm96bc,GC,PNN,1,AM,4,dingo,0,NA
AmPm96bc,GC,PNN,1,AM,4,dorado,0,NA
AmPm96bc,GC,PNN,2,PM,4,drongo,1,2634.9
AmPm96bc,GC,PNN,2,PM,4,galah,0,NA
AmPm96bc,GC,PNN,2,PM,4,gelada,0,NA
AmPm96bc,GC,PNN,2,PM,4,hoopoe,1,1534.2
AmPm96bc,GC,PNN,1,AM,4,komondor,0,NA
AmPm96bc,GC,PNN,2,PM,4,lesula,0,NA
AmPm96bc,GC,PNN,1,AM,4,lycaon,0,NA
AmPm96bc,GC,PNN,2,PM,4,mandrill,1,1094.4
AmPm96bc,GC,PNN,1,AM,4,marmot,1,3424
AmPm96bc,GC,PNN,2,PM,4,oncilla,0,NA
AmPm96bc,GC,PNN,1,AM,4,oranda,1,8480.7
AmPm96bc,GC,PNN,1,AM,4,protea,0,NA
AmPm96bc,GC,PNN,2,PM,4,serval,1,7369.9
AmPm96bc,GC,PNN,1,AM,4,trillium,0,NA
AmPm96bc,GC,PNN,1,AM,4,woylie,1,1848.2
AmPm96bc,GC,PNN,1,AM,4,zinnia,1,10790.8
AmPm96bc,GC,PNT,1,AM,4,agouti,1,954.1
AmPm96bc,GC,PNT,2,PM,4,baobab,1,1132.4
AmPm96bc,GC,PNT,1,AM,4,blenny,0,NA
AmPm96bc,GC,PNT,2,PM,4,caracal,0,NA
AmPm96bc,GC,PNT,2,PM,4,deglupta,0,NA
AmPm96bc,GC,PNT,1,AM,4,dingo,0,NA
AmPm96bc,GC,PNT,1,AM,4,dorado,0,NA
AmPm96bc,GC,PNT,2,PM,4,drongo,1,1408.7
AmPm96bc,GC,PNT,2,PM,4,galah,0,NA
AmPm96bc,GC,PNT,2,PM,4,gelada,0,NA
AmPm96bc,GC,PNT,2,PM,4,hoopoe,1,6540.5
AmPm96bc,GC,PNT,1,AM,4,komondor,1,2764
AmPm96bc,GC,PNT,2,PM,4,lesula,0,NA
AmPm96bc,GC,PNT,1,AM,4,lycaon,1,1382.1
AmPm96bc,GC,PNT,2,PM,4,mandrill,1,1168.7
AmPm96bc,GC,PNT,1,AM,4,marmot,1,1211.3
AmPm96bc,GC,PNT,2,PM,4,oncilla,0,NA
AmPm96bc,GC,PNT,1,AM,4,oranda,0,NA
AmPm96bc,GC,PNT,1,AM,4,protea,0,NA
AmPm96bc,GC,PNT,2,PM,4,serval,1,4744.9
AmPm96bc,GC,PNT,1,AM,4,trillium,0,NA
AmPm96bc,GC,PNT,1,AM,4,woylie,1,1006.8
AmPm96bc,GC,PNT,1,AM,4,zinnia,0,NA
AmPm874d,GC,PNN,2,AM,4,agouti,0,NA
AmPm874d,GC,PNN,1,PM,4,banyan,0,NA
AmPm874d,GC,PNN,1,PM,4,baobab,1,1047.5
AmPm874d,GC,PNN,2,AM,4,blenny,1,1260.2
AmPm874d,GC,PNN,1,PM,4,caracal,0,NA
AmPm874d,GC,PNN,1,PM,4,deglupta,0,NA
AmPm874d,GC,PNN,2,AM,4,dingo,0,NA
AmPm874d,GC,PNN,2,AM,4,dorado,0,NA
AmPm874d,GC,PNN,1,PM,4,drongo,1,1173.5
AmPm874d,GC,PNN,1,PM,4,galah,0,NA
AmPm874d,GC,PNN,1,PM,4,gelada,1,8000
AmPm874d,GC,PNN,1,PM,4,hoopoe,1,575.4
AmPm874d,GC,PNN,2,AM,4,komondor,0,NA
AmPm874d,GC,PNN,1,PM,4,lesula,0,NA
AmPm874d,GC,PNN,2,AM,4,lycaon,0,NA
AmPm874d,GC,PNN,1,PM,4,mandrill,1,978.2
AmPm874d,GC,PNN,2,AM,4,marmot,0,NA
AmPm874d,GC,PNN,1,PM,4,oncilla,1,2067.5
AmPm874d,GC,PNN,2,AM,4,oranda,0,NA
AmPm874d,GC,PNN,2,AM,4,protea,1,NA
AmPm874d,GC,PNN,1,PM,4,serval,1,NA
AmPm874d,GC,PNN,2,AM,4,trillium,1,937.1
AmPm874d,GC,PNN,2,AM,4,woylie,1,1763.2
AmPm874d,GC,PNN,2,AM,4,zinnia,0,NA
AmPm874d,GC,PNT,2,AM,4,agouti,0,NA
AmPm874d,GC,PNT,1,PM,4,banyan,0,NA
AmPm874d,GC,PNT,1,PM,4,baobab,1,NA
AmPm874d,GC,PNT,2,AM,4,blenny,1,1315.2
AmPm874d,GC,PNT,1,PM,4,caracal,0,NA
AmPm874d,GC,PNT,1,PM,4,deglupta,0,NA
AmPm874d,GC,PNT,2,AM,4,dingo,0,NA
AmPm874d,GC,PNT,2,AM,4,dorado,0,NA
AmPm874d,GC,PNT,1,PM,4,drongo,1,811.8
AmPm874d,GC,PNT,1,PM,4,galah,0,NA
AmPm874d,GC,PNT,1,PM,4,gelada,0,NA
AmPm874d,GC,PNT,1,PM,4,hoopoe,1,2104.3
AmPm874d,GC,PNT,2,AM,4,komondor,0,NA
AmPm874d,GC,PNT,1,PM,4,lesula,0,NA
AmPm874d,GC,PNT,2,AM,4,lycaon,1,808.7
AmPm874d,GC,PNT,1,PM,4,mandrill,1,785.7
AmPm874d,GC,PNT,2,AM,4,marmot,0,NA
AmPm874d,GC,PNT,1,PM,4,oncilla,1,2108.4
AmPm874d,GC,PNT,2,AM,4,oranda,0,NA
AmPm874d,GC,PNT,2,AM,4,protea,1,880.5
AmPm874d,GC,PNT,1,PM,4,serval,0,NA
AmPm874d,GC,PNT,2,AM,4,trillium,1,750.4
AmPm874d,GC,PNT,2,AM,4,woylie,1,1071.7
AmPm874d,GC,PNT,2,AM,4,zinnia,0,NA
AmPm181c,GC,PNN,2,AM,4,agouti,1,3418.8
AmPm181c,GC,PNN,1,PM,4,banyan,1,3051.9
AmPm181c,GC,PNN,1,PM,4,baobab,1,1690.1
AmPm181c,GC,PNN,2,AM,4,blenny,1,1551
AmPm181c,GC,PNN,1,PM,4,caracal,0,NA
AmPm181c,GC,PNN,1,PM,4,deglupta,1,6931.1
AmPm181c,GC,PNN,2,AM,4,dingo,0,NA
AmPm181c,GC,PNN,2,AM,4,dorado,0,NA
AmPm181c,GC,PNN,1,PM,4,drongo,0,NA
AmPm181c,GC,PNN,1,PM,4,galah,0,NA
AmPm181c,GC,PNN,1,PM,4,gelada,0,NA
AmPm181c,GC,PNN,1,PM,4,hoopoe,1,1149.8
AmPm181c,GC,PNN,2,AM,4,komondor,1,2176.9
AmPm181c,GC,PNN,1,PM,4,lesula,0,NA
AmPm181c,GC,PNN,2,AM,4,lycaon,0,NA
AmPm181c,GC,PNN,1,PM,4,mandrill,1,1250
AmPm181c,GC,PNN,2,AM,4,marmot,0,NA
AmPm181c,GC,PNN,1,PM,4,oncilla,0,NA
AmPm181c,GC,PNN,2,AM,4,oranda,1,1714.3
AmPm181c,GC,PNN,2,AM,4,protea,1,3288.8
AmPm181c,GC,PNN,1,PM,4,serval,0,NA
AmPm181c,GC,PNN,2,AM,4,trillium,1,1309.5
AmPm181c,GC,PNN,2,AM,4,woylie,0,NA
AmPm181c,GC,PNN,2,AM,4,zinnia,0,NA
AmPm181c,GC,PNT,2,AM,4,agouti,1,3474.8
AmPm181c,GC,PNT,1,PM,4,banyan,1,6659.4
AmPm181c,GC,PNT,1,PM,4,baobab,1,1285.7
AmPm181c,GC,PNT,2,AM,4,blenny,1,1096.2
AmPm181c,GC,PNT,1,PM,4,caracal,0,NA
AmPm181c,GC,PNT,1,PM,4,deglupta,1,1444
AmPm181c,GC,PNT,2,AM,4,dingo,0,NA
AmPm181c,GC,PNT,2,AM,4,dorado,0,NA
AmPm181c,GC,PNT,1,PM,4,drongo,0,NA
AmPm181c,GC,PNT,1,PM,4,galah,0,NA
AmPm181c,GC,PNT,1,PM,4,gelada,0,NA
AmPm181c,GC,PNT,1,PM,4,hoopoe,1,792.7
AmPm181c,GC,PNT,2,AM,4,komondor,1,1096.9
AmPm181c,GC,PNT,1,PM,4,lesula,0,NA
AmPm181c,GC,PNT,2,AM,4,lycaon,0,NA
AmPm181c,GC,PNT,1,PM,4,mandrill,1,1574.4
AmPm181c,GC,PNT,2,AM,4,marmot,0,NA
AmPm181c,GC,PNT,1,PM,4,oncilla,1,10699.4
AmPm181c,GC,PNT,2,AM,4,oranda,1,1133.8
AmPm181c,GC,PNT,2,AM,4,protea,1,1682
AmPm181c,GC,PNT,1,PM,4,serval,0,NA
AmPm181c,GC,PNT,2,AM,4,trillium,1,857.1
AmPm181c,GC,PNT,2,AM,4,woylie,0,NA
AmPm181c,GC,PNT,2,AM,4,zinnia,0,NA
AmPm10e8,GC,PNN,1,PM,4,banyan,0,NA
AmPm10e8,GC,PNN,1,PM,4,baobab,0,NA
AmPm10e8,GC,PNN,2,AM,4,blenny,0,NA
AmPm10e8,GC,PNN,1,PM,4,caracal,0,NA
AmPm10e8,GC,PNN,1,PM,4,deglupta,0,NA
AmPm10e8,GC,PNN,2,AM,4,dingo,0,NA
AmPm10e8,GC,PNN,2,AM,4,dorado,0,NA
AmPm10e8,GC,PNN,1,PM,4,drongo,1,1590.8
AmPm10e8,GC,PNN,1,PM,4,galah,0,NA
AmPm10e8,GC,PNN,1,PM,4,gelada,1,2077.1
AmPm10e8,GC,PNN,1,PM,4,hoopoe,1,992.3
AmPm10e8,GC,PNN,2,AM,4,komondor,0,NA
AmPm10e8,GC,PNN,1,PM,4,lesula,0,NA
AmPm10e8,GC,PNN,2,AM,4,lycaon,0,NA
AmPm10e8,GC,PNN,1,PM,4,mandrill,0,NA
AmPm10e8,GC,PNN,2,AM,4,marmot,0,NA
AmPm10e8,GC,PNN,1,PM,4,oncilla,1,2957.1
AmPm10e8,GC,PNN,2,AM,4,oranda,0,NA
AmPm10e8,GC,PNN,2,AM,4,protea,0,NA
AmPm10e8,GC,PNN,1,PM,4,serval,0,NA
AmPm10e8,GC,PNN,2,AM,4,trillium,0,NA
AmPm10e8,GC,PNN,2,AM,4,woylie,0,NA
AmPm10e8,GC,PNN,2,AM,4,zinnia,0,NA
AmPm10e8,GC,PNT,1,PM,4,banyan,0,NA
AmPm10e8,GC,PNT,1,PM,4,baobab,0,NA
AmPm10e8,GC,PNT,2,AM,4,blenny,0,NA
AmPm10e8,GC,PNT,1,PM,4,caracal,0,NA
AmPm10e8,GC,PNT,1,PM,4,deglupta,0,NA
AmPm10e8,GC,PNT,2,AM,4,dingo,0,NA
AmPm10e8,GC,PNT,2,AM,4,dorado,0,NA
AmPm10e8,GC,PNT,1,PM,4,drongo,1,811.2
AmPm10e8,GC,PNT,1,PM,4,galah,0,NA
AmPm10e8,GC,PNT,1,PM,4,gelada,1,1190.2
AmPm10e8,GC,PNT,1,PM,4,hoopoe,1,910.7
AmPm10e8,GC,PNT,2,AM,4,komondor,1,976.2
AmPm10e8,GC,PNT,1,PM,4,lesula,0,NA
AmPm10e8,GC,PNT,2,AM,4,lycaon,0,NA
AmPm10e8,GC,PNT,1,PM,4,mandrill,1,1119.9
AmPm10e8,GC,PNT,2,AM,4,marmot,0,NA
AmPm10e8,GC,PNT,1,PM,4,oncilla,1,1163
AmPm10e8,GC,PNT,2,AM,4,oranda,0,NA
AmPm10e8,GC,PNT,2,AM,4,protea,0,NA
AmPm10e8,GC,PNT,1,PM,4,serval,0,NA
AmPm10e8,GC,PNT,2,AM,4,trillium,0,NA
AmPm10e8,GC,PNT,2,AM,4,woylie,0,NA
AmPm10e8,GC,PNT,2,AM,4,zinnia,0,NA
AmPm361c,GC,PNN,1,PM,4,agouti,1,2733.1
AmPm361c,GC,PNN,2,AM,4,banyan,1,NA
AmPm361c,GC,PNN,2,AM,4,baobab,0,NA
AmPm361c,GC,PNN,1,PM,4,blenny,0,NA
AmPm361c,GC,PNN,2,AM,4,caracal,0,NA
AmPm361c,GC,PNN,2,AM,4,deglupta,0,NA
AmPm361c,GC,PNN,1,PM,4,dingo,1,2355
AmPm361c,GC,PNN,1,PM,4,dorado,0,NA
AmPm361c,GC,PNN,2,AM,4,drongo,0,NA
AmPm361c,GC,PNN,2,AM,4,galah,0,NA
AmPm361c,GC,PNN,2,AM,4,gelada,0,NA
AmPm361c,GC,PNN,2,AM,4,hoopoe,0,NA
AmPm361c,GC,PNN,1,PM,4,komondor,0,NA
AmPm361c,GC,PNN,2,AM,4,lesula,0,NA
AmPm361c,GC,PNN,1,PM,4,lycaon,1,1133.9
AmPm361c,GC,PNN,2,AM,4,mandrill,0,NA
AmPm361c,GC,PNN,1,PM,4,marmot,0,NA
AmPm361c,GC,PNN,2,AM,4,oncilla,0,NA
AmPm361c,GC,PNN,1,PM,4,oranda,0,NA
AmPm361c,GC,PNN,1,PM,4,protea,0,NA
AmPm361c,GC,PNN,2,AM,4,serval,0,NA
AmPm361c,GC,PNN,1,PM,4,trillium,1,1125.6
AmPm361c,GC,PNN,1,PM,4,woylie,1,1460.3
AmPm361c,GC,PNN,1,PM,4,zinnia,0,NA
AmPm361c,GC,PNT,1,PM,4,agouti,1,723.4
AmPm361c,GC,PNT,2,AM,4,banyan,1,1173.5
AmPm361c,GC,PNT,2,AM,4,baobab,0,NA
AmPm361c,GC,PNT,1,PM,4,blenny,1,949
AmPm361c,GC,PNT,2,AM,4,caracal,0,NA
AmPm361c,GC,PNT,2,AM,4,deglupta,0,NA
AmPm361c,GC,PNT,1,PM,4,dingo,1,866.2
AmPm361c,GC,PNT,1,PM,4,dorado,0,NA
AmPm361c,GC,PNT,2,AM,4,drongo,0,NA
AmPm361c,GC,PNT,2,AM,4,galah,0,NA
AmPm361c,GC,PNT,2,AM,4,gelada,0,NA
AmPm361c,GC,PNT,2,AM,4,hoopoe,1,964
AmPm361c,GC,PNT,1,PM,4,komondor,1,3890.3
AmPm361c,GC,PNT,2,AM,4,lesula,0,NA
AmPm361c,GC,PNT,1,PM,4,lycaon,1,1012.5
AmPm361c,GC,PNT,2,AM,4,mandrill,0,NA
AmPm361c,GC,PNT,1,PM,4,marmot,0,NA
AmPm361c,GC,PNT,2,AM,4,oncilla,0,NA
AmPm361c,GC,PNT,1,PM,4,oranda,0,NA
AmPm361c,GC,PNT,1,PM,4,protea,0,NA
AmPm361c,GC,PNT,2,AM,4,serval,0,NA
AmPm361c,GC,PNT,1,PM,4,trillium,1,911.6
AmPm361c,GC,PNT,1,PM,4,woylie,1,1646.1
AmPm361c,GC,PNT,1,PM,4,zinnia,0,NA
AmPm5de6,GC,PNN,1,PM,4,agouti,1,4793.8
AmPm5de6,GC,PNN,2,AM,4,banyan,1,5688.8
AmPm5de6,GC,PNN,2,AM,4,baobab,1,1668.9
AmPm5de6,GC,PNN,1,PM,4,blenny,1,1133.8
AmPm5de6,GC,PNN,2,AM,4,caracal,1,1608.8
AmPm5de6,GC,PNN,2,AM,4,deglupta,1,1499.4
AmPm5de6,GC,PNN,1,PM,4,dingo,1,NA
AmPm5de6,GC,PNN,1,PM,4,dorado,1,2019.8
AmPm5de6,GC,PNN,2,AM,4,drongo,1,5396.3
AmPm5de6,GC,PNN,2,AM,4,galah,0,NA
AmPm5de6,GC,PNN,2,AM,4,gelada,0,NA
AmPm5de6,GC,PNN,2,AM,4,hoopoe,1,890.7
AmPm5de6,GC,PNN,1,PM,4,komondor,1,811.9
AmPm5de6,GC,PNN,2,AM,4,lesula,0,NA
AmPm5de6,GC,PNN,1,PM,4,lycaon,1,1205.4
AmPm5de6,GC,PNN,2,AM,4,mandrill,0,NA
AmPm5de6,GC,PNN,1,PM,4,marmot,1,872.2
AmPm5de6,GC,PNN,2,AM,4,oncilla,0,NA
AmPm5de6,GC,PNN,1,PM,4,oranda,1,1025.5
AmPm5de6,GC,PNN,1,PM,4,protea,1,1477.9
AmPm5de6,GC,PNN,2,AM,4,serval,0,NA
AmPm5de6,GC,PNN,1,PM,4,trillium,1,1062.5
AmPm5de6,GC,PNN,1,PM,4,woylie,1,2023.8
AmPm5de6,GC,PNT,1,PM,4,agouti,1,1377.6
AmPm5de6,GC,PNT,2,AM,4,banyan,1,3959.8
AmPm5de6,GC,PNT,2,AM,4,baobab,1,NA
AmPm5de6,GC,PNT,1,PM,4,blenny,1,832.2
AmPm5de6,GC,PNT,2,AM,4,caracal,1,1273.7
AmPm5de6,GC,PNT,2,AM,4,deglupta,1,877
AmPm5de6,GC,PNT,1,PM,4,dingo,1,1623.3
AmPm5de6,GC,PNT,1,PM,4,dorado,0,NA
AmPm5de6,GC,PNT,2,AM,4,drongo,1,1825.4
AmPm5de6,GC,PNT,2,AM,4,galah,0,NA
AmPm5de6,GC,PNT,2,AM,4,gelada,1,2760.1
AmPm5de6,GC,PNT,2,AM,4,hoopoe,1,1142.9
AmPm5de6,GC,PNT,1,PM,4,komondor,1,758.9
AmPm5de6,GC,PNT,2,AM,4,lesula,0,NA
AmPm5de6,GC,PNT,1,PM,4,lycaon,1,1528.8
AmPm5de6,GC,PNT,2,AM,4,mandrill,0,NA
AmPm5de6,GC,PNT,1,PM,4,marmot,1,2745.3
AmPm5de6,GC,PNT,2,AM,4,oncilla,0,NA
AmPm5de6,GC,PNT,1,PM,4,oranda,1,1039.4
AmPm5de6,GC,PNT,1,PM,4,protea,1,1103.5
AmPm5de6,GC,PNT,2,AM,4,serval,0,NA
AmPm5de6,GC,PNT,1,PM,4,trillium,1,761.1
AmPm5de6,GC,PNT,1,PM,4,woylie,1,1257.5
AmPme02f,GC,PNN,1,PM,4,agouti,0,NA
AmPme02f,GC,PNN,2,AM,4,banyan,0,NA
AmPme02f,GC,PNN,2,AM,4,baobab,0,NA
AmPme02f,GC,PNN,1,PM,4,blenny,1,922.9
AmPme02f,GC,PNN,2,AM,4,caracal,0,NA
AmPme02f,GC,PNN,2,AM,4,deglupta,0,NA
AmPme02f,GC,PNN,1,PM,4,dingo,0,NA
AmPme02f,GC,PNN,1,PM,4,dorado,0,NA
AmPme02f,GC,PNN,2,AM,4,drongo,0,NA
AmPme02f,GC,PNN,2,AM,4,galah,0,NA
AmPme02f,GC,PNN,2,AM,4,gelada,0,NA
AmPme02f,GC,PNN,2,AM,4,hoopoe,0,NA
AmPme02f,GC,PNN,1,PM,4,komondor,1,1072.1
AmPme02f,GC,PNN,2,AM,4,lesula,0,NA
AmPme02f,GC,PNN,1,PM,4,lycaon,0,NA
AmPme02f,GC,PNN,2,AM,4,mandrill,1,NA
AmPme02f,GC,PNN,1,PM,4,marmot,0,NA
AmPme02f,GC,PNN,2,AM,4,oncilla,0,NA
AmPme02f,GC,PNN,1,PM,4,oranda,0,NA
AmPme02f,GC,PNN,1,PM,4,protea,0,NA
AmPme02f,GC,PNN,2,AM,4,serval,0,NA
AmPme02f,GC,PNN,1,PM,4,trillium,1,845.8
AmPme02f,GC,PNN,1,PM,4,woylie,1,2272.8
AmPme02f,GC,PNN,1,PM,4,zinnia,0,NA
AmPme02f,GC,PNT,1,PM,4,agouti,0,NA
AmPme02f,GC,PNT,2,AM,4,banyan,0,NA
AmPme02f,GC,PNT,2,AM,4,baobab,0,NA
AmPme02f,GC,PNT,1,PM,4,blenny,1,1317.5
AmPme02f,GC,PNT,2,AM,4,caracal,0,NA
AmPme02f,GC,PNT,2,AM,4,deglupta,0,NA
AmPme02f,GC,PNT,1,PM,4,dingo,0,NA
AmPme02f,GC,PNT,1,PM,4,dorado,0,NA
AmPme02f,GC,PNT,2,AM,4,drongo,0,NA
AmPme02f,GC,PNT,2,AM,4,galah,0,NA
AmPme02f,GC,PNT,2,AM,4,gelada,0,NA
AmPme02f,GC,PNT,2,AM,4,hoopoe,0,NA
AmPme02f,GC,PNT,1,PM,4,komondor,1,771.7
AmPme02f,GC,PNT,2,AM,4,lesula,0,NA
AmPme02f,GC,PNT,1,PM,4,lycaon,0,NA
AmPme02f,GC,PNT,2,AM,4,mandrill,1,1250
AmPme02f,GC,PNT,1,PM,4,marmot,0,NA
AmPme02f,GC,PNT,2,AM,4,oncilla,0,NA
AmPme02f,GC,PNT,1,PM,4,oranda,0,NA
AmPme02f,GC,PNT,1,PM,4,protea,0,NA
AmPme02f,GC,PNT,2,AM,4,serval,0,NA
AmPme02f,GC,PNT,1,PM,4,trillium,1,741.9
AmPme02f,GC,PNT,1,PM,4,woylie,1,1043.8
AmPme02f,GC,PNT,1,PM,4,zinnia,0,NA
AmPmbe42,GC,PNN,2,PM,4,agouti,0,NA
AmPmbe42,GC,PNN,1,AM,4,banyan,0,NA
AmPmbe42,GC,PNN,1,AM,4,baobab,0,NA
AmPmbe42,GC,PNN,2,PM,4,blenny,0,NA
AmPmbe42,GC,PNN,1,AM,4,caracal,0,NA
AmPmbe42,GC,PNN,1,AM,4,deglupta,0,NA
AmPmbe42,GC,PNN,2,PM,4,dingo,0,NA
AmPmbe42,GC,PNN,2,PM,4,dorado,0,NA
AmPmbe42,GC,PNN,1,AM,4,drongo,0,NA
AmPmbe42,GC,PNN,1,AM,4,galah,0,NA
AmPmbe42,GC,PNN,1,AM,4,gelada,0,NA
AmPmbe42,GC,PNN,1,AM,4,hoopoe,1,2547.3
AmPmbe42,GC,PNN,2,PM,4,komondor,0,NA
AmPmbe42,GC,PNN,1,AM,4,lesula,0,NA
AmPmbe42,GC,PNN,2,PM,4,lycaon,0,NA
AmPmbe42,GC,PNN,1,AM,4,mandrill,0,NA
AmPmbe42,GC,PNN,2,PM,4,marmot,0,NA
AmPmbe42,GC,PNN,1,AM,4,oncilla,0,NA
AmPmbe42,GC,PNN,2,PM,4,oranda,0,NA
AmPmbe42,GC,PNN,2,PM,4,protea,1,1523
AmPmbe42,GC,PNN,1,AM,4,serval,0,NA
AmPmbe42,GC,PNN,2,PM,4,trillium,0,NA
AmPmbe42,GC,PNN,2,PM,4,woylie,0,NA
AmPmbe42,GC,PNN,2,PM,4,zinnia,0,NA
AmPmbe42,GC,PNT,2,PM,4,agouti,0,NA
AmPmbe42,GC,PNT,1,AM,4,banyan,0,NA
AmPmbe42,GC,PNT,1,AM,4,baobab,0,NA
AmPmbe42,GC,PNT,2,PM,4,blenny,0,NA
AmPmbe42,GC,PNT,1,AM,4,caracal,1,3853.3
AmPmbe42,GC,PNT,1,AM,4,deglupta,0,NA
AmPmbe42,GC,PNT,2,PM,4,dingo,0,NA
AmPmbe42,GC,PNT,2,PM,4,dorado,0,NA
AmPmbe42,GC,PNT,1,AM,4,drongo,0,NA
AmPmbe42,GC,PNT,1,AM,4,galah,0,NA
AmPmbe42,GC,PNT,1,AM,4,gelada,0,NA
AmPmbe42,GC,PNT,1,AM,4,hoopoe,1,2011.1
AmPmbe42,GC,PNT,2,PM,4,komondor,0,NA
AmPmbe42,GC,PNT,1,AM,4,lesula,0,NA
AmPmbe42,GC,PNT,2,PM,4,lycaon,0,NA
AmPmbe42,GC,PNT,1,AM,4,mandrill,1,1227.9
AmPmbe42,GC,PNT,2,PM,4,marmot,0,NA
AmPmbe42,GC,PNT,1,AM,4,oncilla,0,NA
AmPmbe42,GC,PNT,2,PM,4,oranda,0,NA
AmPmbe42,GC,PNT,2,PM,4,protea,1,945.2
AmPmbe42,GC,PNT,1,AM,4,serval,0,NA
AmPmbe42,GC,PNT,2,PM,4,trillium,0,NA
AmPmbe42,GC,PNT,2,PM,4,woylie,0,NA
AmPmbe42,GC,PNT,2,PM,4,zinnia,0,NA
AmPm3d40,GC,PNN,2,PM,4,agouti,0,NA
AmPm3d40,GC,PNN,1,AM,4,banyan,0,NA
AmPm3d40,GC,PNN,1,AM,4,baobab,0,NA
AmPm3d40,GC,PNN,2,PM,4,blenny,0,NA
AmPm3d40,GC,PNN,1,AM,4,caracal,0,NA
AmPm3d40,GC,PNN,1,AM,4,deglupta,0,NA
AmPm3d40,GC,PNN,2,PM,4,dingo,0,NA
AmPm3d40,GC,PNN,2,PM,4,dorado,0,NA
AmPm3d40,GC,PNN,1,AM,4,drongo,0,NA
AmPm3d40,GC,PNN,1,AM,4,galah,0,NA
AmPm3d40,GC,PNN,1,AM,4,gelada,0,NA
AmPm3d40,GC,PNN,1,AM,4,hoopoe,1,NA
AmPm3d40,GC,PNN,2,PM,4,komondor,0,NA
AmPm3d40,GC,PNN,1,AM,4,lesula,0,NA
AmPm3d40,GC,PNN,2,PM,4,lycaon,0,NA
AmPm3d40,GC,PNN,1,AM,4,mandrill,0,NA
